sent_id,context,eng,acu,afr,ake,alb,amu,ara,arm,baq,bsn,bul,cak,ceb,cha,chi,chq,chr,chu,cjp,cni,cop,crp,cze,dan,deu,dik,dje,dop,epo,est,ewe,fin,fra,gbi,glv,got,grc,gre,guj,hin,hrv,hun,ind,isl,ita,jak,jap,jiv,kab,kbh,kor,lat,lav,lit,mam,mao,mar,mya,nep,nhg,nld,nor,ojb,pck,pes,plt,pol,por,pot,ppk,quc,quw,rom,rum,rus,shi,slk,slv,sna,som,spa,srp,ssw,swe,syr,tel,tgl,tha,tmh,tur,ukr,usp,wal,wol,xho,zul
b.MAR.14.72a,and the second time the cock crew and peter called to mind the word that jesus said unto him before the cock crow twice thou shalt deny me thrice and when he thought thereon he wept,when,tamati,NULL,NULL,duke,quia,فلما,NULL,camporat,ajicõari,като,tek,NULL,anae,了,mɨ,ꮎꮝꭹꮓ,ꙇ,NA,irosati,NULL,fwa,NULL,og,da,wen,waato,ɩlɛna,NULL,NULL,esia,NULL,NULL,orasi,tra,NULL,ὡς,NULL,ય,चकर,NULL,NULL,maka,þá,NULL,hayet,NULL,enentáimmiayi,dɣa,ora,NULL,NULL,NULL,prisiminęs,tej,ka,NULL,NULL,NA,ijcuac,toen,og,ᒋᐋᓉᑕᒪᓐ,huai,چون,nony,NULL,caindo,NA,NULL,aretak,caita,kana,NULL,NULL,NULL,NULL,ko,wakati,NULL,NULL,NULL,NULL,huru,ܕܝܢ,డ,nang,เม,NA,NULL,NULL,NULL,NULL,daldi,NULL,NULL
b.MAR.15.15a,and so pilate willing to content the people released barabbas unto them and delivered jesus when he had scourged him to be crucified,when,ainau,nadat,NULL,mbasi,jnda,يرضيهم,NULL,NULL,na,NULL,ri,tapus,anae,NULL,mɨ,NULL,ꙇ,NA,irintini,ⲇⲉ,apre,NULL,lod,und,te,kal,ɩlɛna,NULL,NULL,NULL,NULL,après,gila,erreish,iþ,NULL,αφου,ય,NULL,NULL,NULL,maka,framseldi,dopo,NULL,バラバをゆるしてやり,tura,syenna,soldadëngbe,NULL,NULL,bet,NULL,bˈeˈx,ka,ह,NULL,ल,NULL,NULL,NULL,ᒋᐸᔕᔐᐅᒥᓐᒡ,NULL,چون,NULL,NULL,NULL,NA,oti,NULL,NULL,antunchi,dupăce,NULL,NULL,NULL,NULL,NULL,goortuu,después,NULL,NULL,NULL,ܟܕ,నప,pagkatapos,และเม,NA,NULL,NULL,ajrucˈreˈ,NULL,NULL,NULL,wamshaya
b.MAR.15.20a,and when they had mocked him they took off the purple from him and put his own clothes on him and led him out to crucify him,when,NULL,toe,nokon,pasi,quia,وبعدما,NULL,NULL,na,NULL,tek,tapus,anae,了,mɨ,ꭴꮎꮥꮀꮤꮑꮕꮓ,егда,NA,ari,ϩⲟⲧⲉ,apre,když,da,da,wen,waato,ɩlɛna,NULL,kui,esi,kun,après,NULL,tra,biþe,ὅτε,αφου,NULL,जब,pošto,mikor,sesudah,þegar,dopo,lahwi,NULL,tura,mi,NULL,NULL,postquam,kad,pasityčioję,NULL,no,ज,NULL,पछ,ijcuac,nadat,da,NULL,NULL,چون,rehefa,gdy,depois,NA,NULL,aretak,NULL,kana,dupăce,когда,llig,keď,ko,vakati,goortay,cuando,kad,baada,när,ܘܟܕ,తర,nang,เม,NA,NULL,як,ajrucˈreˈ,guyyiyan,bi,NULL,NULL
b.MAR.15.24a,and when they had crucified him they parted his garments casting lots upon them what every man should take,when,NULL,nadat,NULL,pasi,jnda,ولما,NULL,NULL,NULL,NULL,tek,NULL,NULL,NULL,mɨ,ꮏꮙꮓ,NULL,NA,NULL,NULL,apre,NULL,NULL,da,wen,NULL,waalɩ,kaj,NULL,NULL,NULL,NULL,gila,tra,NULL,σταυροῦσιν,αφου,ય,NULL,kad,NULL,NULL,NULL,NULL,lahwi,NULL,NA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,व,NULL,ग,NULL,toen,NULL,NULL,huan,چون,rehefa,gdy,NULL,NA,oti,aretak,NULL,kana,dupăce,NULL,NULL,keď,razpno,vakati,goortay,NULL,kad,NULL,NULL,ܘܟܕ,NULL,NULL,มธ,NA,NULL,NULL,xtzˈoctak,NULL,NULL,NULL,NULL
b.MAR.15.33a,and when the sixth hour was come there was darkness over the whole land until the ninth hour,when,nunia,toe,tai,kur,quia,ولما,երբ,ciradenean,NULL,NULL,tek,abut,anae,NULL,mɨ,NULL,NULL,NA,ari,ⲉⲧⲁ,NULL,když,da,NULL,wen,waato,kɔma,kiam,NULL,NULL,NULL,NULL,NULL,tra,biþe,γενομένης,οτε,ય,NULL,NULL,mikor,NULL,NULL,NULL,yet,NULL,NULL,mi,NULL,NULL,NULL,NULL,NULL,tok,no,व,အခ,ल,ijcuac,NULL,da,NULL,huan,چون,nony,gdy,NULL,NA,NULL,aretak,ka,NULL,NULL,NULL,llig,keď,ko,NULL,goortii,cuando,NULL,NULL,NULL,ܘܟܕ,NULL,nang,คร,NA,NULL,як,NULL,NULL,NULL,kaloku,NULL
b.MAR.15.35a,and some of them that stood by when they heard it said behold he calleth elias,when,NULL,NULL,tai,kur,quia,لما,երբ,çutenean,NULL,NULL,tek,NULL,anae,見,ie,NULL,NULL,NA,iquemavetavacari,NULL,NULL,NULL,da,da,te,waato,ɩlɛna,NULL,kui,NULL,NULL,ayant,gore,tra,NULL,NULL,NULL,ય,NULL,NULL,NULL,NULL,NULL,NULL,yal,NULL,NULL,NULL,ora,NULL,NULL,to,NULL,NULL,no,व,အခ,ल,NULL,NULL,da,ᑳᒌᑭᑳᐸᐎᐙᒡ,NULL,چون,raha,NULL,NULL,NA,NULL,NULL,NULL,NULL,cînd,NULL,llig,NULL,in,vakati,goortay,al,NULL,NULL,NULL,NULL,NULL,nang,นเม,NA,NULL,NULL,cuando,hegaa,bi,yababemi,NULL
b.MAR.15.39a,and when the centurion which stood over against him saw that he so cried out and gave up the ghost he said truly this man was the son of god,when,jesús,toe,NULL,kur,quia,ولما,NULL,NULL,NULL,NULL,tek,sa,anae,NULL,mɨ,ꭰꮝꭺꭿꮷꮘꮓ,видѣвъ,NA,NULL,ⲇⲉ,lè,NULL,da,NULL,wen,waato,NULL,kiam,kui,esi,NULL,NULL,NULL,tra,þan,ἰδὼν,NULL,ય,जब,kad,NULL,NULL,þegar,NULL,hayet,NULL,NULL,mi,NULL,NULL,videns,NULL,NULL,NULL,no,ह,NULL,NULL,ijcuac,toen,da,ᐊᐲ,a,چون,raha,widząc,ora,NA,NULL,aretak,NULL,fitsiri,cînd,NULL,llig,keď,ko,zvino,markuu,cuando,kad,NULL,när,ܟܕ,NULL,nang,เม,NA,NULL,бачивши,cuando,wode,bi,ke,NULL
b.MAR.15.41a,who also when he was in galilee followed him and ministered unto him and many other women which came up with him unto jerusalem,when,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b.MAR.15.42a,and now when the even was come because it was the preparation that is the day before the sabbath,when,NULL,toe,NULL,NULL,NULL,ولما,երբ,NULL,acõari,когато,tek,NULL,anae,NULL,tɨˊ,NULL,поздѣ,NA,NULL,ⲉⲧⲁ,fin,když,da,NULL,wen,NULL,kɔma,kiam,kui,NULL,arimatialainen,NULL,NA,tra,at,NULL,οτε,NULL,जब,NULL,mikor,ketika,NULL,sopraggiunta,yet,さて,NULL,mi,ora,때에,cum,kad,NULL,atzaj,ka,NULL,NULL,NULL,ijcuac,toen,da,NULL,NULL,چون,nony,gdy,NULL,NA,NULL,NULL,NULL,kana,cînd,NULL,llig,keď,ko,ava,markii,cuando,kad,wakati,NULL,ܘܟܕ,NULL,nang,คร,NA,NULL,як,cuando,wode,bi,NULL,kwathi
b.MAR.15.45a,and when he knew it of the centurion he gave the body to joseph,when,NULL,toe,tai,si,quia,ولما,երբ,gauçá,ajicõari,като,tek,sa,anae,既,mɨ,NULL,NULL,NA,NULL,ⲉⲧⲁϥⲉⲙⲓ,lè,NULL,da,als,wen,waato,ɩlɛna,NULL,kui,NULL,NULL,étant,NULL,tra,at,NULL,NULL,ય,जब,kad,NULL,setelah,er,NULL,hayet,そして,NULL,mi,NULL,NULL,cum,dabūjis,NULL,teˈ,no,व,NULL,ल,ijcuac,dat,da,ᐋᔕ,huan,چون,rehefa,NULL,depois,NA,NULL,aretak,NULL,NA,la,NULL,llig,NULL,ko,wakati,NULL,vez,NULL,NULL,när,ܘܟܕ,నప,nang,เม,NA,NULL,NULL,cuando,NULL,bi,NULL,esezwile
b.MAR.16.1a,and when the sabbath was past mary magdalene and mary the mother of james and salome had bought sweet spices that they might come and anoint him,when,kinta,toe,NULL,si,jnda,NULL,երբ,NULL,je,когато,tek,pag,anae,NULL,mɨ,NULL,NULL,NA,ari,ⲉⲧⲁϥϣⲱⲡⲓ,lè,když,da,da,ɣɔn,waato,ɩlɛna,kiam,kui,esi,kun,lorsque,orasi,tra,inwisandins,NULL,αφου,ય,जब,kad,kor,ketika,er,NULL,yet,NULL,tsawant,mi,ora,NULL,cum,kad,NULL,aj,no,ह,NULL,NULL,ijcuac,toen,da,ᐊᐲ,huan,چون,rehefa,gdy,ora,NA,NULL,NULL,NULL,kana,după,NULL,llig,keď,ko,yakati,goortii,cuando,pošto,baada,när,ܘܟܕ,ప,nang,คร,NA,NULL,як,cuando,NULL,bi,yakubon,selidlulile
b.MAR.16.4a,and when they looked they saw that the stone was rolled away for it was very great,when,NULL,toe,tai,kur,quia,فتطلعن,NULL,NULL,ejacõari,NULL,tek,sa,anae,NULL,mɨ,NULL,NULL,NA,amenapaaque,ⲟⲩⲟϩ,lè,NULL,da,NULL,wen,NULL,ɩlɛna,NULL,NULL,esi,NULL,NULL,orasi,tra,insaiƕandeins,ἀναβλέψασαι,NULL,ર,जब,NULL,NULL,NA,þegar,NULL,yet,ところが,NULL,mi,ora,NULL,NULL,NULL,NULL,NULL,i,NULL,NULL,जब,ijcuac,toen,da,ᐊᐲ,NULL,چون,nony,NULL,NULL,NA,ntaa,aretak,NULL,kana,cînd,и,allnt,keď,ko,vakati,goortay,cuando,NULL,NULL,när,NULL,NULL,NULL,เม,NA,NULL,NULL,cuando,wode,NA,NULL,bathi
b.MAR.16.9a,now when jesus was risen early the first day of the week he appeared first to mary magdalene out of whom he had cast seven devils,when,NULL,nadat,pi,pasi,quia,NULL,NULL,cenean,na,NULL,tek,sa,anae,NULL,mɨ,NULL,же,NA,NULL,ⲇⲉ,NULL,NULL,da,da,wen,waato,NULL,levigxinte,kui,NULL,ylösnousemisensa,NULL,NULL,tra,þan,δὲ,αφου,ય,NULL,NULL,mikor,NULL,þegar,NULL,hayet,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,teˈ,i,NULL,အခ,NULL,ijcuac,NULL,efterat,ᐊᐲ,NULL,چون,rehefa,gdy,havendo,NA,NULL,NULL,NULL,kana,dupăce,NULL,llig,keď,NULL,wakati,markii,vez,NULL,NULL,n,ܒܫܦܪܐ,నప,nang,เม,NA,NULL,NULL,cuando,guyyiyan,bi,kaloku,NULL
b.MAR.16.11a,and they when they had heard that he was alive and had been seen of her believed not,when,jesús,toe,NULL,kur,NULL,فلما,երբ,NULL,NULL,като,tek,NULL,anae,NULL,mɨ,NULL,NULL,NA,ari,NULL,lè,NULL,da,da,te,waato,NULL,NULL,kui,NULL,kun,quand,orasi,tra,NULL,NULL,NULL,ય,NULL,kad,mikor,ketika,er,NULL,hayet,NULL,NULL,mi,ora,NULL,NULL,NULL,NULL,NULL,to,ह,NULL,हर,ijcuac,NULL,da,ᐊᐲ,NULL,چون,NULL,NULL,ouvindo,NA,bula,aretak,jesús,kana,cînd,NULL,NULL,keď,ko,vakati,goortay,cuando,NULL,NULL,när,ܟܕ,NULL,nang,เม,NA,NULL,NULL,cuando,wode,bi,NULL,kwathi
b.LUK.1.9a,according to the custom of the priest s office his lot was to burn incense when he went into the temple of the lord,when,NA,NULL,NULL,NULL,quia,NULL,NULL,NULL,NA,а,NULL,NULL,NULL,NULL,NA,ꮎꭿᏻ,въшедъшю,NA,NULL,ⲟⲩⲟϩ,fwa,vejda,NULL,NULL,NULL,NULL,ɩlɛna,NULL,NULL,NULL,NULL,NULL,NULL,tra,NULL,NULL,NULL,ય,NULL,kad,gerjesszen,masuk,NULL,NULL,usno,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NULL,व,NULL,NULL,NULL,NULL,at,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NULL,NULL,NULL,r,NULL,ko,NULL,goortuu,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NA,NULL,NULL,NULL,NA,bu,NULL,NULL
b.LUK.1.12a,and when zacharias saw him he was troubled and fear fell upon him,when,NULL,toe,tai,kur,quia,فلما,երբ,NULL,NULL,NULL,tek,si,anae,見,mɨ,NULL,NULL,NA,NULL,ⲉⲧⲁϥⲛⲁⲩ,lè,NULL,da,als,wen,waato,waatʋ,kiam,NULL,NULL,NULL,NULL,ato,tra,gadrobnoda,NULL,ο,ર,NULL,NULL,NULL,ketika,NULL,quando,yet,NULL,NULL,mi,ora,NULL,NULL,NULL,NULL,teˈ,NULL,NULL,သ,जब,ijcuac,NULL,da,ᐊᐲ,huan,چون,nony,się,NULL,NA,NULL,aretak,NULL,kana,cînd,NULL,llig,keď,ko,NULL,goortuu,cuando,kad,NULL,när,ܟܕ,NULL,NULL,เม,NA,NULL,NULL,cuando,NULL,naka,NULL,NULL
b.LUK.1.22a,and when he came out he could not speak unto them and they perceived that he had seen a vision in the temple for he beckoned unto them and remained speechless,when,turamtai,toe,tai,kur,quia,فلما,երբ,cenean,acõari,когато,tek,NULL,anae,NULL,mɨ,ꮷꮔꭺꮸꮓ,же,NA,impoiji,NULL,lè,NULL,da,da,wen,waato,waatʋ,kiam,NULL,esi,tullessaan,quand,orasi,tra,þan,δὲ,οτε,ય,जब,kad,NULL,waktu,er,quando,yet,NULL,nuyá,mi,ora,NULL,NULL,bet,NULL,atzaj,i,ह,အခ,NULL,ijcuac,NULL,da,ᐊᐲ,huan,چون,rehefa,NULL,quando,NA,NULL,aretak,NULL,kana,cînd,NULL,llig,keď,ko,wakati,markuu,cuando,NULL,NULL,när,ܟܕ,నప,nang,เม,NA,zaman,NULL,cuando,wode,bi,ke,kuthe
b.LUK.1.29a,and when she saw him she was troubled at his saying and cast in her mind what manner of salutation this should be,when,wainak,toe,NULL,kur,quia,فلما,NULL,NULL,NULL,а,tek,NULL,NULL,NULL,mɨ,ꭴꭺꮂꮓ,же,NA,NULL,ⲇⲉ,lè,NULL,men,da,wen,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,tra,NULL,δὲ,δε,ય,NULL,NULL,NULL,NULL,en,NULL,hayet,NULL,tura,NULL,ora,듣고,cum,to,NULL,teˈ,NULL,व,NULL,NULL,ijcuac,NULL,men,NULL,huan,چون,NULL,NULL,NULL,NA,konce,aretak,NULL,NULL,NULL,NULL,NULL,NULL,NULL,wakati,NULL,NULL,NULL,aliposikia,NULL,ܟܕ,NULL,t,เม,NA,NULL,NULL,NULL,NULL,NULL,uthe,kepha
b.LUK.1.41a,and it came to pass that when elisabeth heard the salutation of mary the babe leaped in her womb and elisabeth was filled with the holy ghost,when,NULL,toe,tai,sapo,jnda,فلما,երբ,ceçanean,NULL,щом,tek,ni,anae,NULL,NA,NULL,оуслъша,NA,NULL,ⲉⲡⲁⲥⲡⲁⲥⲙⲟⲥ,lè,jakž,da,als,NULL,waato,waatʋ,kiam,kui,esi,kun,dès,de,tra,swe,ὡς,NULL,NULL,NULL,čim,mikor,NULL,þegar,appena,hayet,NULL,NULL,NULL,ora,NULL,NULL,NULL,NULL,teˈ,no,ह,NULL,जब,ijcuac,toen,da,ᐊᐲ,takin,چون,rehefa,skoro,NULL,NA,NULL,aretak,NULL,kana,cum,когда,llig,keď,ko,NULL,goortii,cuando,kad,NULL,när,NULL,NULL,NULL,ซาเบธได,NA,NULL,як,cuando,wode,naka,akuwuva,NULL
b.LUK.2.2a,and this taxing was first made when cyrenius was governor of syria,when,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b.LUK.2.17a,and when they had seen it they made known abroad the saying which was told them concerning this child,when,NULL,toe,NULL,mbasi,jnda,فلما,NULL,çutenean,NULL,като,xu,NULL,anae,既,mɨ,ꭴꮒꭺꮂꮓ,же,NA,ari,NULL,lè,NULL,da,da,wen,waato,ɩlɛna,tion,kui,NULL,kun,après,wikelelo,tra,þan,ἰδόντες,NULL,પછ,खकर,NULL,látván,ketika,þegar,dopo,yet,NULL,NULL,mi,ora,NULL,videntes,kad,pamatę,teˈ,no,व,NULL,ल,ijcuac,nadat,da,ᐊᐲ,NULL,چون,nony,ujrzawszy,vendo,NA,karahilo,aretak,NULL,kana,după,увидев,llig,keď,ko,vakati,goortay,al,kad,walipomwona,när,ܘܟܕ,NULL,nang,คร,NA,görünce,побачивши,cuando,NULL,bi,bakubona,NULL
b.LUK.2.21a,and when eight days were accomplished for the circumcising of the child his name was called jesus which was so named of the angel before he was conceived in the womb,when,NULL,toe,tai,kur,jnda,ولما,երբ,ciradenean,NULL,като,tek,na,anae,NULL,mɨ,NULL,егда,NA,ari,NULL,apre,když,da,da,wen,waato,kɔma,kiam,kui,esi,kun,NULL,de,tra,biþe,ὅτε,οτε,ય,जब,kad,mikor,sesudah,þegar,quando,NULL,NULL,NULL,yewwed,ora,NULL,postquam,kad,kai,atzaj,no,ह,NULL,जब,NULL,toen,da,NULL,a,چون,rehefa,gdy,quando,NA,kahono,NULL,NULL,kana,cînd,когда,NULL,keď,ko,akati,goortii,cuando,kad,wakati,NULL,ܘܟܕ,నప,nang,คร,NA,gelince,як,cuando,guyyiyan,bi,ke,kwathi
b.LUK.2.22a,and when the days of her purification according to the law of moses were accomplished they brought him to jerusalem to present him to the lord,when,NULL,nadat,tʉpo,kur,jnda,ولما,երբոր,ciradenean,bero,като,tek,abut,anae,NULL,mɨ,ꮏꮙꮓ,егда,NA,ocarataque,ⲉⲧⲁ,lè,když,da,da,wen,waato,wei,kiam,kui,esi,kun,quand,qabolo,tra,biþe,ὅτε,οτε,NULL,जब,kad,kor,NULL,er,quando,yet,NULL,tura,asmi,ora,NULL,postquam,kad,NULL,NULL,ka,व,အခ,जब,ijcuac,na,da,ᒦᑕᔥ,huan,چون,rehefa,gdy,terminados,NA,oti,xopan,armana,NULL,cînd,когда,llig,keď,ko,zvino,kolkii,cuando,kad,zilipotimia,när,ܘܟܕ,నప,nang,เม,NA,NULL,як,cuando,NULL,noonu,ke,kwathi
b.LUK.2.27a,and he came by the spirit into the temple and when the parents brought in the child jesus to do for him after the custom of the law,when,NA,toe,tai,si,NULL,وعندما,երբ,NULL,NULL,когато,tek,na,anae,見,NULL,NULL,егда,NA,NULL,NULL,lè,když,idet,da,wen,waato,waatʋ,kiam,kui,esi,kun,comme,orasi,tra,miþþanei,NULL,οτε,ય,जब,kad,mikor,waktu,er,mentre,yet,NULL,tura,NULL,ora,NULL,cum,kad,NULL,NULL,i,ल,NULL,ल,ijcuac,terwijl,da,ᐊᐲ,lai,وچون,rehefa,gdy,quando,NA,NULL,aretak,NULL,simeon,cînd,когда,aškin,keď,ko,zvino,goortii,cuando,kad,NULL,när,ܘܟܕ,నప,nang,และเม,NA,NULL,як,NULL,NULL,bi,NULL,kwathi
b.LUK.2.39a,and when they had performed all things according to the law of the lord they returned into galilee to their own city nazareth,when,NULL,toe,tai,mbasi,quia,ولما,երբ,çutenean,NULL,като,tek,na,anae,NULL,mɨ,ꭴꮒꮝꮖꮫꮓ,ѣко,NA,ari,ⲉⲧⲁⲩϫⲱⲕ,lè,NULL,da,da,wen,waato,waatʋ,kiam,kui,esi,NULL,lorsqu,de,tra,biþe,ὡς,αφου,ય,जब,kad,mikor,setelah,er,quando,hayet,NULL,nuyá,mi,ora,NULL,NULL,NULL,atlikę,teˈ,no,व,သည,ल,ijcuac,nadat,da,ᐊᐲ,huan,چون,rehefa,NULL,que,NA,NULL,NULL,NULL,kana,după,когда,llig,keď,ko,vakati,goortay,cuando,kad,walipokwisha,när,ܘܟܕ,NULL,nang,NULL,NA,NULL,як,cuando,NULL,bi,NULL,kwathi
b.LUK.2.42a,and when he was twelve years old they went up to jerusalem after the custom of the feast,when,NULL,toe,tai,kur,quia,ولما,երբ,NULL,je,когато,tek,na,anae,候,mɨ,NULL,егда,NA,ari,NULL,lè,když,da,da,wen,waato,NULL,kiam,kui,esi,ollessaan,lorsqu,orasi,tra,biþe,ὅτε,οτε,ય,जब,kad,mikor,ketika,þegar,quando,yet,NULL,NULL,asmi,ora,때에,cum,kad,kai,NULL,NULL,ह,အခ,जब,ijcuac,toen,da,ᐊᐲ,huan,چون,rehefa,gdy,quando,NA,NULL,aretak,NULL,kana,cînd,когда,llig,keď,ko,NULL,goortuu,cuando,kad,NULL,när,ܘܟܕ,ప,nang,เม,NA,gelince,як,cuando,NULL,bi,xa,NULL
b.LUK.2.43a,and when they had fulfilled the days as they returned the child jesus tarried behind in jerusalem and joseph and his mother knew not of it,when,NULL,nadat,NULL,si,NULL,وبعدما,երբ,ciradenean,na,като,tek,na,anae,NULL,mɨ,ꭴꮒꮝꮖꮫꮓ,коньчавъшемъ,NA,NULL,ⲉⲧⲁⲩϫⲱⲕ,lè,když,NULL,da,wen,kaŋ,NULL,kiam,kui,esi,kun,quand,NULL,tra,NULL,NULL,ενω,ય,जब,kad,mikor,NULL,þegar,NULL,NULL,ところが,NULL,mi,NULL,때에,cum,kad,NULL,teˈ,NULL,NULL,NULL,जब,ijcuac,na,da,ᐊᐲ,NULL,وچون,rehefa,gdy,terminados,NA,NULL,NULL,NULL,kana,dupăce,когда,akud,keď,ko,vakati,goortay,vez,kad,baada,när,ܘܟܕ,NULL,nang,เม,NA,NULL,NULL,cuando,wodee,bi,ke,NULL
b.LUK.2.45a,and when they found him not they turned back again to jerusalem seeking him,when,NULL,toe,tʉuya,duke,NULL,ولما,երբ,NULL,NA,като,NULL,kay,anae,既,mɨ,NULL,NULL,NA,NULL,NULL,NULL,NULL,da,da,wen,NULL,ɩlɛna,NULL,kui,wodii,kun,ayant,NULL,tra,NULL,ὑπέστρεψαν,NULL,ય,जब,kad,mikor,NULL,en,avendolo,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,bˈeˈx,no,व,အခ,NULL,ijcuac,NULL,da,NULL,NULL,چون,nony,gdy,NULL,NA,NULL,NULL,huahuara,NULL,NULL,и,llig,keď,ko,NULL,markay,como,NULL,NULL,när,NULL,NULL,nang,เม,NA,NULL,NULL,cuando,guyyiyan,bi,bathe,NULL
b.LUK.2.48a,and when they saw him they were amazed and his mother said unto him son why hast thou thus dealt with us behold thy father and i have sought thee sorrowing,when,jesús,toe,tai,kur,quia,فلما,երբ,NULL,na,като,tek,pag,anae,見,mɨ,NULL,NULL,NA,NULL,NULL,lè,NULL,da,da,wen,kaŋ,waatʋ,NULL,NULL,esi,NULL,quand,NULL,tra,NULL,NULL,NULL,ય,NULL,kad,NULL,NULL,er,NULL,yet,NULL,NULL,mi,ora,NULL,NULL,NULL,NULL,teˈ,no,ह,NULL,जब,ijcuac,toen,da,ᐊᐲ,NULL,چون,raha,NULL,quando,NA,NULL,aretak,NULL,kana,cînd,NULL,llig,keď,ko,vakati,goortay,cuando,NULL,NULL,när,ܘܟܕ,NULL,nang,งสองเม,NA,NULL,NULL,cuando,NULL,naka,NULL,NULL
b.LUK.3.21a,now when all the people were baptized it came to pass that jesus also being baptized and praying the heaven was opened,when,turatsaing,toe,tai,si,quia,ولما,երբ,NULL,na,когато,tek,na,anae,候,ˈˉguɨ,ꮏꮙꮓ,егда,NA,ari,NULL,lè,když,medens,da,wen,waato,ɩlɛna,kiam,kui,NULL,kun,NULL,orasi,tra,biþe,ἐν,αφου,ય,जब,kad,mikor,setelah,er,quando,hayet,NULL,NULL,mi,ora,NULL,cum,NULL,kai,tej,ka,ज,အခ,जब,NULL,na,da,ᐊᐲ,khit,چون,rehefa,gdy,quando,NA,oti,aretak,NULL,kana,după,когда,NULL,keď,ko,NULL,markii,que,kad,NULL,när,ܟܕ,నప,nang,ขณะเม,NA,NULL,як,cuando,NULL,noonu,kaloku,NULL
b.LUK.4.2a,being forty days tempted of the devil and in those days he did eat nothing and when they were ended he afterward hungered,when,NULL,toe,tai,kur,jnda,ولما,երբ,NULL,NULL,като,chiriˈ,sa,anae,了,mɨ,ꮎꮝꭹꮓ,NULL,NA,ari,NULL,apre,když,da,da,wen,waato,ɩlɛna,kiam,kui,NULL,kun,NULL,kagena,tra,at,NULL,αφου,ય,जब,kad,mikor,waktu,er,quando,lahwi,NULL,jesus,mi,cabana,시,NULL,kad,NULL,bˈeˈx,NULL,व,NULL,जब,tlajtlacos,op,da,ᐊᐲ,NULL,چون,rehefa,gdy,terminados,NA,NULL,NULL,NULL,kana,după,NULL,NULL,keď,ko,NULL,goortay,cuando,kad,baada,när,ܘܟܕ,తర,nang,และเม,NA,NA,як,cuando,guyyiyan,NULL,ke,NULL
b.LUK.4.13a,and when the devil had ended all the temptation he departed from him for a season,when,NULL,toe,tai,kur,quia,ولما,NULL,eta,NULL,като,tek,NULL,anae,NULL,mɨ,NULL,съконьчавъ,NA,ari,NULL,apre,NULL,da,da,wen,NULL,waatʋ,NULL,kui,esi,kun,après,gila,erreish,ustiuhands,NULL,αφου,ય,जब,NULL,elvégezvén,setelah,er,dopo,yet,NULL,NULL,mi,cabana,시,consummata,kad,baigęs,tej,ka,वर,သ,पछ,ijcuac,NULL,da,ᐊᐲ,huan,چون,rehefa,gdy,tendo,NA,oti,aretak,NULL,kana,după,NULL,llig,keď,ko,akati,markuu,cuando,kad,NULL,när,ܘܟܕ,NULL,nang,เม,NA,NULL,скінчивши,cuando,NULL,bi,NULL,NULL
b.LUK.4.17a,and there was delivered unto him the book of the prophet esaias and when he had opened the book he found the place where it was written,when,NULL,toe,NULL,NULL,NULL,ولما,երբ,NULL,NULL,NULL,tek,sa,anae,NULL,mɨ,NULL,NULL,NA,NULL,NULL,lè,NULL,da,da,wen,waato,NULL,NULL,kui,NULL,kun,NULL,de,tra,NULL,NULL,NULL,ય,NULL,NULL,NULL,didapati,NULL,NULL,yet,NULL,NULL,NULL,orna,시,NULL,un,NULL,atzaj,no,ज,အခ,NULL,ijcuac,op,da,NULL,NULL,چون,nony,NULL,NULL,NA,NULL,aretak,NULL,NULL,cînd,и,NULL,NULL,ko,wakati,goortuu,cuando,NULL,NULL,när,NULL,NULL,NULL,เม,NA,NA,NULL,cuando,qohuwaappe,bi,NULL,NULL
