sent_id,context,eng,acu,afr,ake,alb,amh,amu,ara,arm,baq,bsn,bul,cak,ceb,cha,chi,chq,chr,chu,cjp,cni,cop,crp,cze,dan,deu,dik,dje,dop,epo,est,ewe,fin,fra,gbi,gla,glv,got,grc,gre,guj,heb,hin,hrv,hun,ind,isl,ita,jak,jap,jiv,kab,kbh,kor,lat,lav,lit,mam,mao,nhg,nld,nor,ojb,pck,pes,plt,pol,por,pot,ppk,quc,quw,rom,rum,rus,shi,slk,slv,sna,som,spa,srp,ssw,swe,syr,tgl,tha,tmh,tur,ukr,usp,wal,wol,xho,zul
b.2KI.11.13,"and when athaliah heard the noise of the guard and of the people , she came to the people into the temple of the lord .",when,NA,toe,NA,kur,ጊዜ,NA,ولما,NA,NA,NA,като,NA,pagkadungog,NA,NULL,NA,NA,NA,NA,NA,NA,lè,NULL,da,da,NA,alwaato,NA,kiam,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,NULL,NA,NULL,जब,kad,mikor,NULL,er,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,",",NA,NULL,NA,zag,da,NA,",",چون,nony,NULL,quando,NA,NA,NA,NA,NA,NULL,и,NA,keď,ko,wakati,markay,cuando,kad,NA,när,NA,nang,เม,NA,NULL,NA,NA,NA,NA,uthe,NA
b.2KI.11.14,"and when she looked , behold , the king stood by a pillar , as the manner was , and the princes and the trumpeters by the king , and all the people of the land rejoiced , and blew with trumpets : and athaliah rent her clothes , and cried , treason , treason .",when,NA,toe,NA,NULL,NULL,NA,NULL,NA,NA,NA,NULL,NA,ug,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,když,NULL,da,NA,saaya,NA,kaj,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NULL,NA,NULL,NULL,kad,mikor,NULL,NULL,NULL,NA,、,NA,NA,NA,NULL,NULL,NA,",",NA,ka,NA,NA,NULL,NA,huan,NULL,NULL,gdy,NULL,NA,NA,NA,NA,NA,NULL,NULL,NA,NULL,NULL,NULL,NULL,cuando,NULL,NA,då,NA,NULL,และเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.2KI.11.21,seven years old was jehoash when he began to reign .,when,NA,toe,NA,kur,NA,NA,NULL,NA,NA,NA,когато,NA,NULL,NA,候,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,NULL,NA,kiam,NULL,NA,NULL,lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,kad,mikor,waktu,er,NA,NA,NULL,NA,NA,NA,때에,cum,NA,",",NA,i,NA,toen,da,NA,laiin,چون,NA,gdy,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,NULL,markuu,NA,kad,NA,när,NA,nang,เม,NA,NA,NA,NA,NA,NA,",",NA
b.2KI.12.10,"and it was so , when they saw that there was much money in the chest , that the king ' s scribe and the high priest came up , and they put up in bags , and told the money that was found in the house of the lord .",when,NA,toe,NA,kur,NULL,NA,لما,NA,NA,NA,когато,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NA,fwa,když,når,wenn,NA,alwaato,NA,kiam,NA,NA,kun,quand,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,kad,mikor,bila,er,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,ka,NA,als,når,NA,chiang,چون,NULL,",",vendo,NA,NA,NA,NA,NA,cînd,когда,NA,keď,kadar,kana,markay,cuando,kad,NA,snart,NA,nang,และเม,NA,NULL,NA,NA,NA,NA,kusithi,NA
b.2KI.13.21,"and it came to pass , as they were burying a man , that , behold , they spied a band of men ; and they cast the man into the sepulchre of elisha : and when the man was let down , and touched the bones of elisha , he revived , and stood up on his feet .",when,NA,toe,NA,sa,ጊዜ,NA,فلما,NA,NA,NA,щом,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,lè,jakž,da,da,NA,kaŋ,NA,kiam,NA,NA,kun,NULL,NA,NA,NA,NA,NA,καθως,NA,NULL,NULL,mrtvac,mikor,begitu,er,NULL,NA,NULL,NA,NA,NA,보고,NULL,NA,kai,NA,i,NA,NA,samme,NA,NULL,چون,raha,NULL,logo,NA,NA,NA,NA,NA,NULL,при,NA,keď,ko,zvino,markuu,cuando,kad,NA,när,NA,NULL,พอศพชายคนน,NA,görünce,NA,NA,NA,NA,ithe,NA
b.2KI.14.2,"he was twenty and five years old when he began to reign , and reigned twenty and nine years in jerusalem . and his mother ' s name was jehoaddan of jerusalem .",when,NA,toe,NA,kur,ጊዜ,NA,NULL,NA,NA,NA,когато,NA,sa,NA,候,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,waato,NA,kiam,NA,NA,NULL,lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,kad,mikor,waktu,er,quando,NA,NULL,NA,NA,NA,때에,cum,NA,",",NA,i,NA,NULL,da,NA,tungin,که,fony,gdy,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,NULL,markuu,cuando,kad,NA,när,NA,nang,เม,NA,NULL,NA,NA,NA,NA,",",NA
b.2KI.15.2,"sixteen years old was he when he began to reign , and he reigned two and fifty years in jerusalem . and his mother ' s name was jecholiah of jerusalem .",when,NA,toe,NA,kur,ጊዜ,NA,NULL,NA,NA,NA,когато,NA,sa,NA,候,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,kaŋ,NA,kiam,NA,NA,NULL,lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,kad,mikor,waktu,er,quando,NA,NULL,NA,NA,NA,때에,cum,NA,",",NA,ka,NA,NULL,da,NA,NULL,که,fony,gdy,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,kwake,markuu,cuando,kad,NA,när,NA,nang,เม,NA,NULL,NA,NA,NA,NA,",",NA
b.2KI.15.33,"five and twenty years old was he when he began to reign , and he reigned sixteen years in jerusalem . and his mother ' s name was jerusha , the daughter of zadok .",when,NA,toe,NA,kur,ጊዜ,NA,NULL,NA,NA,NA,когато,NA,sa,NA,候,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,kaŋ,NA,kiam,NA,NA,NULL,lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,NULL,kad,mikor,waktu,er,quando,NA,NULL,NA,NA,NA,때에,cum,NA,NULL,NA,ka,NA,NA,da,NA,NULL,که,fony,NA,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,kwake,markuu,cuando,kad,NA,när,NA,nang,เม,NA,NULL,NA,NA,NA,NA,",",NA
b.2KI.16.2,"twenty years old was ahaz when he began to reign , and reigned sixteen years in jerusalem , and did not that which was right in the sight of the lord his god , like david his father .",when,NA,toe,NA,kur,ጊዜ,NA,NULL,NA,NA,NA,когато,NA,sa,NA,候,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,alwaato,NA,kiam,NULL,NA,NULL,lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,NULL,kad,mikor,waktu,er,quando,NA,NULL,NA,NA,NA,때에,cum,NA,",",NA,i,NA,NA,da,NA,a,که,fony,",",quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,ava,markuu,cuando,kad,NA,när,NA,nang,NULL,NA,NULL,NA,NA,NA,NA,",",NA
b.2KI.16.12,"and when the king was come from damascus , the king saw the altar : and the king approached to the altar , and offered thereon .",when,NA,toe,NA,kur,ጊዜ,NA,فلما,NA,NA,NA,когато,NA,abut,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,saaya,NA,kiam,NA,NA,kun,NULL,NA,NA,NA,NA,NA,οτε,NA,ויבא,जब,pošto,mikor,NULL,er,NULL,NA,NULL,NA,NA,NA,NULL,cumque,NA,NULL,NA,no,NA,NA,da,NA,NULL,چون,nony,brzydkim,tendo,NA,NA,NA,NA,NA,NULL,NULL,NA,NULL,ko,zvino,markuu,cuando,kad,NA,när,NA,nang,และเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.2KI.18.2,"twenty and five years old was he when he began to reign ; and he reigned twenty and nine years in jerusalem . his mother ' s name also was abi , the daughter of zachariah .",when,NA,toe,NA,kur,ጊዜ,NA,NULL,NA,NA,NA,когато,NA,sa,NA,候,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,kaŋ,NA,kiam,NA,NA,NULL,lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,kad,mikor,waktu,er,quando,NA,NULL,NA,NA,NA,때에,cum,NA,",",NA,a,NA,toen,da,NA,",",که,fony,sprawcę,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,ava,markuu,cuando,kad,NA,när,NA,nang,เม,NA,NULL,NA,NA,NA,NA,",",NA
b.2KI.18.17,"and the king of assyria sent tartan and rabsaris and rab - shakeh from lachish to king hezekiah with a great host against jerusalem . and they went up and came to jerusalem . and when they were come up , they came and stood by the conduit of the upper pool , which is in the highway of the fuller ' s field .",when,NA,toe,NA,kur,ጊዜ,NA,ولما,NA,NA,NA,когато,NA,paghiabut,NA,NULL,NA,NA,NA,NA,NA,NA,lè,NULL,NULL,da,NA,saaya,NA,kiam,NA,NA,tultuansa,lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,NULL,kad,NULL,setelah,NULL,",",NA,、,NA,NA,NA,히스기야왕을,cum,NA,NULL,NA,",",NA,NULL,da,NA,",",چون,nony,NULL,tendo,NA,NA,NA,NA,NA,cînd,NULL,NA,sarísa,ko,vakati,markay,habiendo,NULL,NA,när,NA,nang,ื,NA,NULL,NA,NA,NA,NA,ke,NA
b.2KI.18.18,"and when they had called to the king , there came out to them eliakim the son of hilkiah , which was over the household , and shebna the scribe , and joah the son of asaph the recorder .",when,NA,toe,NA,kur,NULL,NA,NULL,NA,NA,NA,когато,NA,sa,NA,候,NA,NA,NA,NA,NA,NA,NULL,když,da,NULL,NA,saaya,NA,NULL,NA,NA,kun,NULL,NA,NA,NA,NA,NA,NULL,NA,NULL,जब,NULL,NULL,NULL,er,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,",",NA,NULL,da,NA,",",چون,nony,NULL,havendo,NA,NA,NA,NA,NA,NULL,NULL,NA,keď,NULL,vakati,markay,NULL,NULL,NA,och,NA,nang,และเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.2KI.18.32,"until i come and take you away to a land like your own land , a land of corn and wine , a land of bread and vineyards , a land of oil olive and of honey , that ye may live , and not die : and hearken not unto hezekiah , when he persuadeth you , saying , the lord will deliver us .",when,NA,want,NA,që,NULL,NA,NULL,NA,NA,NA,когато,NA,kong,NA,NULL,NA,NA,NA,NA,NA,NA,lè,",",når,denn,NA,waati,NA,kiam,NULL,NA,sillä,car,NA,NA,NA,NA,NA,οταν,NA,כי,NULL,NULL,mikor,kalau,að,che,NA,NULL,NA,NA,NA,NULL,NULL,NA,kai,NA,i,NA,NA,når,NA,NULL,مدهید,raha,a,quando,NA,NA,NA,NA,NA,",",",",NA,lebo,ko,kana,markuu,porque,jer,NA,ty,NA,pagka,่,NA,NA,NA,NA,NA,NA,xa,NA
b.2KI.19.1,"and it came to pass , when king hezekiah heard it , that he rent his clothes , and covered himself with sackcloth , and went into the house of the lord .",when,NA,toe,NA,kur,ጊዜ,NA,فلما,NA,NA,NA,когато,NA,sa,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,waato,NA,kiam,NULL,NA,kun,lorsque,NA,NA,NA,NA,NA,NULL,NA,כשמע,जब,NULL,mikor,waktu,þegar,quando,NA,、,NA,NA,NA,NULL,cum,NA,NULL,NA,NULL,NA,na,da,NA,NULL,چون,raha,a,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,wakati,markii,cuando,kad,NA,då,NA,nang,่,NA,NULL,NA,NA,NA,NA,NULL,NA
b.2KI.19.9,"and when he heard say of tirhakah king of ethiopia , behold , he is come out to fight against thee : he sent messengers again unto hezekiah , saying ,",when,NA,toe,NA,NULL,ጊዜ,NA,NULL,NA,NA,NA,когато,NA,diha,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,NULL,fik,da,NA,NULL,NA,venis,NA,NA,kun,NULL,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,NULL,NULL,NULL,NULL,appena,NA,NULL,NA,NA,NA,NULL,cumque,NA,NULL,NA,no,NA,NULL,da,NA,",",چون,nony,NULL,",",NA,NA,NA,NA,NA,NULL,NULL,NA,keď,NULL,wakati,markuu,NULL,a,NA,när,NA,NULL,และเม,NA,NULL,NA,NA,NA,NA,weva,NA
b.2KI.19.35,"and it came to pass that night , that the angel of the lord went out , and smote in the camp of the assyrians an hundred fourscore and five thousand : and when they arose early in the morning , behold , they were all dead corpses .",when,NA,toe,NA,kur,ጊዜ,NA,ولما,NA,NA,NA,когато,NA,sa,NA,NULL,NA,NA,NA,NA,NA,NA,lè,NULL,NULL,da,NA,waato,NA,kiam,NA,NA,kun,quand,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,kad,mikor,NULL,er,quando,NA,NULL,NA,NA,NA,NULL,cumque,NA,NULL,NA,",",NA,NULL,da,NA,NULL,چون,nony,NA,",",NA,NA,NA,NA,NA,cînd,и,NA,keď,ko,vakati,markii,que,kad,NA,när,NA,nang,และเม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.2KI.21.1,"manasseh was twelve years old when he began to reign , and reigned fifty and five years in jerusalem . and his mother ' s name was hephzi - bah .",when,NA,toe,NA,kur,ጊዜ,NA,NULL,NA,NA,NA,когато,NA,sa,NA,候,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,waato,NA,kiam,NA,NA,NULL,lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,तब,kad,mikor,ketika,er,quando,NA,NULL,NA,NA,NA,때에,cum,NA,NULL,NA,i,NA,NULL,da,NA,a,که,fony,gdy,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,ava,markuu,cuando,kad,NA,när,NA,nang,NULL,NA,NULL,NA,NA,NA,NA,",",NA
b.2KI.21.19,"amon was twenty and two years old when he began to reign , and he reigned two years in jerusalem . and his mother ' s name was meshullemeth , the daughter of haruz of jotbah .",when,NA,toe,NA,kur,ጊዜ,NA,NULL,NA,NA,NA,когато,NA,sa,NA,候,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,alwaato,NA,kiam,NA,NA,NULL,lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,NULL,kad,mikor,ketika,er,quando,NA,NULL,NA,NA,NA,때에,cum,NA,",",NA,i,NA,.,da,NA,NULL,که,fony,NULL,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,ava,markuu,cuando,kad,NA,när,NA,nang,บสองพรรษาเม,NA,NULL,NA,NA,NA,NA,",",NA
b.2KI.22.1,"josiah was eight years old when he began to reign , and he reigned thirty and one years in jerusalem . and his mother ' s name was jedidah , the daughter of adaiah of boscath .",when,NA,toe,NA,kur,ጊዜ,NA,NULL,NA,NA,NA,когато,NA,sa,NA,候,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,alwaato,NA,kiam,NA,NA,NULL,lorsqu,NA,NA,NA,NA,NA,οτε,NA,NULL,जब,kad,mikor,ketika,er,quando,NA,NULL,NA,NA,NA,때에,cum,NA,",",NA,NULL,NA,2josia,da,NA,NULL,که,fony,NULL,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,ava,markuu,cuando,kad,NA,när,NA,nang,แปดพรรษาเม,NA,NULL,NA,NA,NA,NA,",",NA
b.2KI.22.11,"and it came to pass , when the king had heard the words of the book of the law , that he rent his clothes .",when,NA,toe,NA,kur,ጊዜ,NA,فلما,NA,NA,NA,като,NA,sa,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,alwaato,NA,kiam,NULL,NA,kun,lorsque,NA,NA,NA,NA,NA,NULL,NA,NULL,NULL,NULL,mikor,NULL,er,",",NA,NULL,NA,NA,NA,율법책의,NULL,NA,NULL,NA,no,NA,nadat,da,NA,NULL,چون,rehefa,NULL,tendo,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,NULL,markii,cuando,kad,NA,när,NA,nang,่,NA,NULL,NA,NA,NA,NA,NULL,NA
b.2KI.22.19,"because thine heart was tender , and thou hast humbled thyself before the lord , when thou heardest what i spake against this place , and against the inhabitants thereof , that they should become a desolation and a curse , and hast rent thy clothes , and wept before me ; i also have heard thee , saith the lord .",when,NA,toe,NA,kur,NULL,NA,حين,NA,NA,NA,когато,NA,pagkadungog,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,waato,NA,kiam,NULL,NA,NULL,NULL,NA,NA,NA,NA,NA,οτε,NA,NULL,खकर,čuvši,a,ketika,er,",",NA,NULL,NA,NA,NA,듣고,NULL,NA,",",NA,i,NA,NA,da,NA,",",هنگامی,raha,",",quando,NA,NA,NA,NA,NA,cînd,NULL,NA,keď,ko,nguva,markaad,cuando,kad,NA,när,NA,nang,เม,NA,duyunca,NA,NA,NA,NA,NULL,NA
b.2KI.23.29,"in his days pharaoh - nechoh king of egypt went up against the king of assyria to the river euphrates : and king josiah went against him ; and he slew him at megiddo , when he had seen him .",when,NA,toe,NA,që,ጊዜ,NA,حين,NA,NA,NA,като,NA,sa,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,když,NULL,da,NA,waato,NA,kiam,NA,NA,kun,dès,NA,NA,NA,NA,NA,ως,NA,NULL,NULL,NULL,a,NA,þegar,NULL,NA,NULL,NA,NA,NA,후에,cum,NA,kai,NA,NULL,NA,zodra,snart,NA,a,چون,nony,NA,logo,NA,NA,NA,NA,NA,cum,когда,NA,hneď,ko,NULL,markuu,cuando,NULL,NA,NULL,NA,nang,และเม,NA,.,NA,NA,NA,NA,NULL,NA
b.2KI.23.31,"jehoahaz was twenty and three years old when he began to reign ; and he reigned three months in jerusalem . and his mother ' s name was hamutal , the daughter of jeremiah of libnah .",when,NA,toe,NA,kur,ጊዜ,NA,NULL,NA,NA,NA,когато,NA,sa,NA,候,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,waato,NA,kiam,NA,NA,NULL,lorsqu,NA,NA,NA,NA,NA,οτε,NA,יהואחז,जब,kad,mikor,ketika,er,quando,NA,NULL,NA,NA,NA,때에,cum,NA,NULL,NA,i,NA,NULL,da,NA,a,که,fony,NA,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,ava,markuu,cuando,kad,NA,när,NA,nang,่,NA,NULL,NA,NA,NA,NA,",",NA
b.2KI.23.36,"jehoiakim was twenty and five years old when he began to reign ; and he reigned eleven years in jerusalem . and his mother ' s name was zebudah , the daughter of pedaiah of rumah .",when,NA,toe,NA,kur,ጊዜ,NA,NULL,NA,NA,NA,когато,NA,sa,NA,候,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,alwaato,NA,kiam,NA,NA,NULL,lorsqu,NA,NA,NA,NA,NA,οτε,NA,יהויקים,जब,kad,mikor,ketika,er,quando,NA,NULL,NA,NA,NA,때에,cum,NA,NULL,NA,i,NA,toen,da,NA,NULL,که,fony,NA,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,ava,markuu,cuando,kad,NA,när,NA,nang,่,NA,NULL,NA,NA,NA,NA,",",NA
b.2KI.24.8,"jehoiachin was eighteen years old when he began to reign , and he reigned in jerusalem three months . and his mother ' s name was nehushta , the daughter of elnathan of jerusalem .",when,NA,toe,NA,kur,ጊዜ,NA,NULL,NA,NA,NA,когато,NA,sa,NA,候,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,waato,NA,kiam,NA,NA,NULL,lorsqu,NA,NA,NA,NA,NA,οτε,NA,יהויכין,जब,kad,mikor,ketika,er,quando,NA,NULL,NA,NA,NA,때에,cum,NA,",",NA,NULL,NA,bij,da,NA,NULL,که,fony,NULL,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,ava,markuu,cuando,kad,NA,när,NA,nang,่,NA,NULL,NA,NA,NA,NA,",",NA
b.2KI.24.18,"zedekiah was twenty and one years old when he began to reign , and he reigned eleven years in jerusalem . and his mother ' s name was hamutal , the daughter of jeremiah of libnah .",when,NA,toe,NA,kur,ጊዜ,NA,NULL,NA,NA,NA,когато,NA,sa,NA,候,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,alwaato,NA,kiam,NA,NA,NULL,lorsqu,NA,NA,NA,NA,NA,οτε,NA,צדקיהו,जब,kad,mikor,ketika,er,quando,NA,NULL,NA,NA,NA,때에,cum,NA,kai,NA,i,NA,bewind,da,NA,kumkhata,که,fony,sarajego,quando,NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,ava,markuu,cuando,kad,NA,när,NA,nang,ื,NA,NULL,NA,NA,NA,NA,",",NA
b.2KI.25.23,"and when all the captains of the armies , they and their men , heard that the king of babylon had made gedaliah governor , there came to gedaliah to mizpah , even ishmael the son of nethahiah , and johanan the son of careah , and seraiah the son of tanhumeth the netophathite , and jaazaniah the son of a maachathite , they and their men .",when,NA,toe,NA,kur,NULL,NA,ولما,NA,NA,NA,като,NA,pagkadungog,NA,NULL,NA,NA,NA,NA,NA,NA,NULL,uslyšeli,da,nun,NA,alwaato,NA,kiam,NA,NA,kun,lorsque,NA,NA,NA,NA,NA,NULL,NA,NULL,जब,NULL,mikor,ketika,er,quando,NA,NULL,NA,NA,NA,NULL,cum,NA,NULL,NA,rongonga,NA,toen,da,NA,NULL,چون,nony,gdy,",",NA,NA,NA,NA,NA,cînd,когда,NA,keď,ko,zvino,markay,NULL,kad,NA,när,NA,nang,เม,NA,NULL,NA,NA,NA,NA,ke,NA
b.1CH.1.44,"and when bela was dead , jobab the son of zerah of bozrah reigned in his stead .",when,NA,NULL,NA,kur,NULL,NA,NULL,NA,NA,NA,като,NA,si,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,waato,NA,kaj,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,και,NA,NULL,NULL,kad,NULL,NA,er,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,NULL,NA,na,da,NA,huan,NULL,NULL,gdy,NULL,NA,NA,NA,NA,NA,NULL,и,NA,keď,ko,NULL,NULL,NULL,kad,NA,när,NA,at,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1CH.1.45,"and when jobab was dead , husham of the land of the temanites reigned in his stead .",when,NA,NULL,NA,kur,NULL,NA,NULL,NA,NA,NA,като,NA,si,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,waato,NA,kaj,NA,NA,kun,NULL,NA,NA,NA,NA,NA,ο,NA,NULL,NULL,kad,NULL,NA,er,NULL,NA,NULL,NA,NA,NA,NULL,cumque,NA,NULL,NA,ka,NA,toen,da,NA,huan,NULL,NULL,gdy,NULL,NA,NA,NA,NA,NA,NULL,и,NA,keď,NULL,NULL,NULL,NULL,kad,NA,när,NA,at,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1CH.1.46,"and when husham was dead , hadad the son of bedad , which smote midian in the field of moab , reigned in his stead : and the name of his city was avith .",when,NA,NULL,NA,kur,NULL,NA,NULL,NA,NA,NA,като,NA,si,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,waato,NA,NULL,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,ο,NA,NULL,NULL,kad,NULL,NA,er,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,NULL,NA,na,da,NA,huan,NULL,NULL,gdy,NULL,NA,NA,NA,NA,NA,NULL,и,NA,keď,NULL,NULL,NULL,NULL,kad,NA,när,NA,at,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1CH.1.47,"and when hadad was dead , samlah of masrekah reigned in his stead .",when,NA,NULL,NA,kur,NULL,NA,NULL,NA,NA,NA,като,NA,si,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,waato,NA,NULL,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,και,NA,NULL,NULL,kad,NULL,NA,er,NULL,NA,、,NA,NA,NA,NULL,cumque,NA,NULL,NA,NULL,NA,na,da,NA,NULL,NULL,NULL,gdy,NULL,NA,NA,NA,NA,NA,",",и,NA,keď,ko,NULL,NULL,NULL,kad,NA,när,NA,at,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1CH.1.48,"and when samlah was dead , shaul of rehoboth by the river reigned in his stead .",when,NA,NULL,NA,kur,NULL,NA,NULL,NA,NA,NA,като,NA,si,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,waato,NA,NULL,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,ο,NA,NULL,NULL,kad,NULL,NA,er,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,",",NA,NULL,NA,na,da,NA,NULL,NULL,NULL,gdy,NULL,NA,NA,NA,NA,NA,NULL,и,NA,keď,NULL,NULL,NULL,NULL,kad,NA,när,NA,at,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1CH.1.49,"and when shaul was dead , baal - hanan the son of achbor reigned in his stead .",when,NA,NULL,NA,kur,NULL,NA,NULL,NA,NA,NA,като,NA,NULL,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,waato,NA,kaj,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,και,NA,NULL,NULL,kad,NULL,NA,er,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,ka,NA,toen,da,NA,NULL,NULL,NULL,gdy,NULL,NA,NA,NA,NA,NA,NULL,и,NA,keď,NULL,NULL,NULL,NULL,kad,NA,när,NA,NULL,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1CH.1.50,"and when baal - hanan was dead , hadad reigned in his stead : and the name of his city was pai ; and his wife ' s name was mehetabel , the daughter of matred , the daughter of mezahab .",when,NA,nadat,NA,kur,NULL,NA,NULL,NA,NA,NA,като,NA,si,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,waato,NA,NULL,NA,NA,kun,NULL,NA,NA,NA,NA,NA,ο,NA,NULL,NULL,kad,NULL,NA,er,NULL,NA,NULL,NA,NA,NA,NULL,NULL,NA,NULL,NA,ka,NA,na,da,NA,huan,NULL,NULL,gdy,NULL,NA,NA,NA,NA,NA,NULL,NULL,NA,keď,NULL,NULL,NULL,NULL,kad,NA,när,NA,NULL,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
b.1CH.2.19,"and when azubah was dead , caleb took unto him ephrath , which bare him hur .",when,NA,toe,NA,NULL,NULL,NA,وماتت,NA,NA,NA,като,NA,si,NA,NULL,NA,NA,NA,NA,NA,NA,lè,když,da,da,NA,waato,NA,kiam,NULL,NA,kun,NULL,NA,NA,NA,NA,NA,NULL,NA,NULL,जब,kad,NULL,setelah,er,NULL,NA,NULL,NA,NA,NA,후에,cumque,NA,NULL,NA,NULL,NA,na,da,NA,NULL,NULL,nony,gdy,NULL,NA,NA,NA,NA,NA,NULL,NULL,NA,keď,NULL,NULL,NULL,NULL,kad,NA,när,NA,at,เม,NA,NULL,NA,NA,NA,NA,NULL,NA
